Id,Humi,Temp,Sun,Soil,Flame,Date,Packet #,CRC,receivedPacketCount,RSSI,File Name,PDR,PCR,Ctrl
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,78,24,5,24,24,01/01/12-01:16:26,2,0,2,-79,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,79,24,5,24,24,01/01/12-01:16:30,3,0,3,-79,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,79,24,5,24,24,01/01/12-01:16:34,4,0,4,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,79,24,6,24,24,01/01/12-01:16:37,5,0,5,-79,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,79,24,8,24,24,01/01/12-01:16:41,6,0,6,-74,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:41
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,78,24,5,24,24,01/01/12-01:16:45,7,0,7,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,78,24,8,24,24,01/01/12-01:16:48,8,0,8,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:48
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,7,24,24,01/01/12-01:16:52,9,0,9,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:52
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,9,24,24,01/01/12-01:16:56,10,0,10,-73,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:16:56
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,9,24,24,01/01/12-01:17:00,11,0,11,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,9,24,24,01/01/12-01:17:03,12,0,12,-74,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:03
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,9,24,24,01/01/12-01:17:07,13,0,13,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:11,14,0,14,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:14,15,0,15,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:14
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:18,16,0,16,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:18
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:22,17,0,17,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:26,18,0,18,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:29,19,0,19,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:33,20,0,20,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:33
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:37,21,0,21,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:40,22,0,22,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:44,23,0,23,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:44
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:48,24,0,24,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:48
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:52,25,0,25,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:52
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:55,26,0,26,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:55
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:17:59,27,0,27,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:17:59
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:03,28,0,28,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:03
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,8,24,24,01/01/12-01:18:06,29,0,29,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:06
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,8,24,24,01/01/12-01:18:10,30,0,30,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:10
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:18:14,31,0,31,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:14
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:18,32,0,32,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:18
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:21,33,0,33,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:25,34,0,34,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:29,35,0,35,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:32,36,0,36,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:36,37,0,37,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:40,38,0,38,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:44,39,0,39,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:44
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:47,40,0,40,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:51,41,0,41,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:51
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:55,42,0,42,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:55
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:18:58,43,0,43,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:18:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:02,44,0,44,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:06,45,0,45,-73,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:06
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:19:10,46,0,46,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:10
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:19:13,47,0,47,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:19:17,48,0,48,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:19:21,49,0,49,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:24,50,0,50,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:28,51,0,51,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:32,52,0,52,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:36,53,0,53,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:39,54,0,54,-73,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:43,55,0,55,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:47,56,0,56,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:50,57,0,57,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:54,58,0,58,-67,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:19:58,59,0,59,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:19:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:20:02,60,0,60,-65,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:20:05,61,0,61,-66,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:20:09,62,0,62,-65,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:20:13,63,0,63,-66,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:20:16,64,0,64,-66,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:20:20,65,0,65,-64,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,9,24,24,01/01/12-01:20:24,66,0,66,-65,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:20:28,67,0,67,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:20:31,68,0,68,-67,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:20:35,69,0,69,-66,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:20:39,70,0,70,-67,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:20:42,71,0,71,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:20:46,72,0,72,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:20:50,73,0,73,-66,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,9,24,24,01/01/12-01:20:54,74,0,74,-66,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,7,24,24,01/01/12-01:20:57,75,0,75,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:20:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:21:01,76,0,76,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:21:05,77,0,77,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:21:08,78,0,78,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:21:12,79,0,79,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:21:16,80,0,80,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:21:20,81,0,81,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:21:23,82,0,82,-73,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:23
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:21:27,83,0,83,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:21:31,84,0,84,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:21:34,85,0,85,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:21:38,86,0,86,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:21:42,87,0,87,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:21:46,88,0,88,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:21:49,89,0,89,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:49
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:21:53,90,0,90,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:21:57,91,0,91,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:21:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:00,92,0,92,-69,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:04,93,0,93,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:08,94,0,94,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:12,95,0,95,-70,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:15,96,0,96,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:15
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:19,97,0,97,-68,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:23,98,0,98,-71,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:23
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:27,99,0,99,-72,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:30,100,0,100,-67,9_bn_711_150m,,,9_bn_711_150m-01/01/12-01:22:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:34,101,0,101,-69,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:22:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,7,24,24,01/01/12-01:22:38,102,0,102,-69,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:22:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,9,24,24,01/01/12-01:22:41,103,0,103,-70,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:22:41
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,72,24,7,24,24,01/01/12-01:22:45,104,0,104,-69,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:22:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,72,24,8,24,24,01/01/12-01:22:49,105,0,105,-68,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:22:49
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:22:53,106,0,106,-71,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:22:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,7,24,24,01/01/12-01:22:56,107,0,107,-71,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:22:56
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:23:00,108,0,108,-69,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:23:04,109,0,109,-68,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:23:07,110,0,110,-69,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:23:11,111,0,111,-70,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,7,24,24,01/01/12-01:23:15,112,0,112,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:15
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,7,24,24,01/01/12-01:23:19,113,0,113,-74,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,73,24,8,24,24,01/01/12-01:23:22,114,0,114,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:23:26,115,0,115,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:23:30,116,0,116,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:23:33,117,0,117,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:33
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,8,24,24,01/01/12-01:23:37,118,0,118,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,7,24,24,01/01/12-01:23:41,119,0,119,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:41
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,7,24,24,01/01/12-01:23:45,120,0,120,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:23:48,121,0,121,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:48
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,7,24,24,01/01/12-01:23:52,122,0,122,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:52
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:23:56,123,0,123,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:56
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:23:59,124,0,124,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:23:59
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:24:03,125,0,125,-74,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:03
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,7,24,24,01/01/12-01:24:07,126,0,126,-74,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:24:11,127,0,127,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,76,24,8,24,24,01/01/12-01:24:14,128,0,128,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:14
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,7,24,24,01/01/12-01:24:18,129,0,129,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:18
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,8,24,24,01/01/12-01:24:22,130,0,130,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,8,24,24,01/01/12-01:24:25,131,0,131,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,7,24,24,01/01/12-01:24:29,132,0,132,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,8,24,24,01/01/12-01:24:33,133,0,133,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:33
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,7,24,24,01/01/12-01:24:37,134,0,134,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,77,24,7,24,24,01/01/12-01:24:40,135,0,135,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,7,24,24,01/01/12-01:24:44,136,0,136,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:44
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:24:48,137,0,137,-73,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:48
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,75,24,8,24,24,01/01/12-01:24:51,138,0,138,-74,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:51
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,7,24,24,01/01/12-01:24:55,139,0,139,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:55
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,7,24,24,01/01/12-01:24:59,140,0,140,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:24:59
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,7,24,24,01/01/12-01:25:03,141,0,141,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:25:03
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
711,74,24,7,24,24,01/01/12-01:25:06,142,0,142,-72,9_bn_711_150m,100.00%,0%,9_bn_711_150m-01/01/12-01:25:06
